timestamp_utc,model,status,prompt_chars,prompt_tokens,completion_tokens,total_tokens,latency_ms,response_chars,estimated_cost_usd,error
2026-07-13T08:57:17Z,gpt-4.1-mini-2025-04-14,ok,1441,492,93,585,2833.05,449,0.0003456,
2026-07-13T08:57:19Z,gpt-4.1-mini-2025-04-14,ok_infer,1251,362,87,449,2220.74,296,0.000284,
2026-07-13T08:57:21Z,gpt-4.1-mini-2025-04-14,ok,1111,370,96,466,1564.36,495,0.0003016,
2026-07-13T08:57:23Z,gpt-4.1-mini-2025-04-14,ok_infer,1251,352,112,464,1851.97,514,0.00032,
2026-07-13T08:57:24Z,gpt-4.1-mini-2025-04-14,ok,1391,474,118,592,1801.35,535,0.0003784,
2026-07-13T08:57:27Z,gpt-4.1-mini-2025-04-14,ok,1479,495,125,620,2126.73,538,0.000398,
2026-07-13T08:57:28Z,gpt-4.1-mini-2025-04-14,ok,1077,367,103,470,1798.53,465,0.0003116,
2026-07-13T08:57:31Z,gpt-4.1-mini-2025-04-14,ok,1134,376,96,472,2234.14,400,0.000304,
2026-07-13T08:57:32Z,gpt-4.1-mini-2025-04-14,ok_infer,1270,340,78,418,1331.48,349,0.0002608,
2026-07-13T08:57:35Z,gpt-4.1-mini-2025-04-14,ok,1372,483,104,587,2461.71,481,0.0003596,
2026-07-13T08:57:37Z,gpt-4.1-mini-2025-04-14,ok,1423,498,74,572,1889.08,367,0.0003176,
2026-07-13T08:57:38Z,gpt-4.1-mini-2025-04-14,ok,1069,358,70,428,1533.71,329,0.0002552,
2026-07-13T08:57:38Z,gpt-4.1-mini-2025-04-14,cache_hit,1069,0,0,0,0,329,0.0,
2026-07-13T08:57:40Z,gpt-4.1-mini-2025-04-14,ok_infer,1251,365,106,471,1590.58,460,0.0003156,
2026-07-13T08:57:41Z,gpt-4.1-mini-2025-04-14,ok,1380,480,105,585,1570.71,484,0.00036,
2026-07-13T08:57:44Z,gpt-4.1-mini-2025-04-14,ok,1465,498,106,604,2552.02,502,0.0003688,
2026-07-13T08:57:45Z,gpt-4.1-mini-2025-04-14,ok,1072,358,85,443,1401.51,361,0.0002792,
2026-07-13T08:57:45Z,gpt-4.1-mini-2025-04-14,cache_hit,1072,0,0,0,0,361,0.0,
2026-07-13T08:57:48Z,gpt-4.1-mini-2025-04-14,ok_infer,1251,360,94,454,2319.03,378,0.0002944,
2026-07-13T08:57:50Z,gpt-4.1-mini-2025-04-14,ok,1357,481,102,583,1798.65,449,0.0003556,
2026-07-13T08:57:52Z,gpt-4.1-mini-2025-04-14,ok,1429,499,96,595,2107.0,469,0.0003532,
2026-07-13T08:57:54Z,gpt-4.1-mini-2025-04-14,ok,1109,363,102,465,1793.91,497,0.0003084,
2026-07-13T08:57:54Z,gpt-4.1-mini-2025-04-14,cache_hit,1109,0,0,0,0,497,0.0,
2026-07-13T08:57:56Z,gpt-4.1-mini-2025-04-14,ok_infer,1251,351,112,463,1925.53,439,0.0003196,
2026-07-13T08:57:58Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,361,109,470,2083.57,394,0.0003188,
2026-07-13T08:57:59Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,279,71,350,1295.09,381,0.0002252,
2026-07-13T08:58:01Z,gpt-4.1-mini-2025-04-14,ok,4588,1061,89,1150,1706.04,398,0.0005668,
2026-07-13T08:58:02Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,274,64,338,1311.57,299,0.000212,
2026-07-13T08:58:04Z,gpt-4.1-mini-2025-04-14,ok,6806,1234,76,1310,1471.74,488,0.0006152,
2026-07-13T08:58:05Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,289,66,355,1427.0,299,0.0002212,
2026-07-13T08:58:06Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,268,69,337,1411.2,364,0.0002176,
2026-07-13T08:58:08Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,275,71,346,1390.52,363,0.0002236,
2026-07-13T08:58:10Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,284,130,414,2394.4,464,0.0003216,
2026-07-13T08:58:11Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,278,64,342,1095.36,331,0.0002136,
2026-07-13T08:58:13Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,279,106,385,1838.55,445,0.0002812,
2026-07-13T08:58:15Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,310,82,392,1453.88,324,0.0002552,
2026-07-13T08:58:16Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,284,66,350,1272.75,355,0.0002192,
2026-07-13T08:58:18Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,287,125,412,1666.07,463,0.0003148,
2026-07-13T08:58:19Z,gpt-4.1-mini-2025-04-14,ok,5938,1167,82,1249,1356.28,457,0.000598,
2026-07-13T08:58:20Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,280,62,342,1113.45,344,0.0002112,
2026-07-13T08:58:22Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,288,73,361,1487.5,353,0.000232,
2026-07-13T08:58:24Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,282,111,393,2230.0,550,0.0002904,
2026-07-13T08:58:26Z,gpt-4.1-mini-2025-04-14,ok,4147,767,87,854,1891.31,460,0.000446,
2026-07-13T08:58:28Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,298,67,365,1390.79,298,0.0002264,
2026-07-13T08:58:32Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,274,110,384,3965.17,410,0.0002856,
2026-07-13T08:58:33Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,276,74,350,1480.65,395,0.0002288,
2026-07-13T08:58:34Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,284,66,350,1345.19,331,0.0002192,
2026-07-13T08:58:36Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,307,96,403,1345.65,389,0.0002764,
2026-07-13T08:58:37Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,296,87,383,1587.69,355,0.0002576,
2026-07-13T08:58:40Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,362,135,497,2840.39,588,0.0003608,
2026-07-13T08:58:42Z,gpt-4.1-mini-2025-04-14,ok,1609,435,111,546,2116.88,490,0.0003516,
2026-07-13T08:58:44Z,gpt-4.1-mini-2025-04-14,ok,2990,705,68,773,1491.34,313,0.0003908,
2026-07-13T08:58:47Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,285,97,382,2519.76,435,0.0002692,
2026-07-13T08:58:48Z,gpt-4.1-mini-2025-04-14,ok,11074,2496,85,2581,1602.42,431,0.0011344,
2026-07-13T08:58:50Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,313,103,416,2022.78,433,0.00029,
2026-07-13T08:58:56Z,gpt-4.1-mini-2025-04-14,ok,4895,1051,61,1112,5783.37,288,0.000518,
2026-07-13T08:58:58Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,288,93,381,2097.41,419,0.000264,
2026-07-13T08:58:59Z,gpt-4.1-mini-2025-04-14,ok,1633,397,70,467,1190.71,323,0.0002708,
2026-07-13T08:59:01Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,307,141,448,1955.6,462,0.0003484,
2026-07-13T08:59:03Z,gpt-4.1-mini-2025-04-14,ok,4287,991,93,1084,1848.46,404,0.0005452,
2026-07-13T08:59:05Z,gpt-4.1-mini-2025-04-14,ok,6471,1429,85,1514,1395.26,393,0.0007076,
2026-07-13T08:59:07Z,gpt-4.1-mini-2025-04-14,ok,4959,1142,117,1259,2016.54,578,0.000644,
2026-07-13T08:59:09Z,gpt-4.1-mini-2025-04-14,ok,7297,1663,99,1762,1667.54,512,0.0008236,
2026-07-13T08:59:11Z,gpt-4.1-mini-2025-04-14,ok,2327,559,96,655,1914.9,453,0.0003772,
2026-07-13T08:59:13Z,gpt-4.1-mini-2025-04-14,ok,4194,1009,110,1119,2139.23,421,0.0005796,
2026-07-13T08:59:15Z,gpt-4.1-mini-2025-04-14,ok,6804,1420,106,1526,2736.4,515,0.0007376,
2026-07-13T08:59:17Z,gpt-4.1-mini-2025-04-14,ok,4601,1111,105,1216,1549.2,460,0.0006124,
2026-07-13T08:59:19Z,gpt-4.1-mini-2025-04-14,ok,9709,2120,93,2213,1962.75,443,0.0009968,
2026-07-13T08:59:21Z,gpt-4.1-mini-2025-04-14,ok,8987,2291,114,2405,1781.26,453,0.0010988,
2026-07-13T08:59:24Z,gpt-4.1-mini-2025-04-14,ok,9903,2073,126,2199,2719.77,567,0.0010308,
2026-07-13T08:59:25Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,291,137,428,1531.94,507,0.0003356,
2026-07-13T08:59:27Z,gpt-4.1-mini-2025-04-14,ok,1408,506,80,586,1364.21,305,0.0003304,
2026-07-13T08:59:28Z,gpt-4.1-mini-2025-04-14,ok,4091,894,97,991,1854.2,528,0.0005128,
2026-07-13T08:59:30Z,gpt-4.1-mini-2025-04-14,ok,2752,983,85,1068,1542.35,434,0.0005292,
2026-07-13T08:59:32Z,gpt-4.1-mini-2025-04-14,ok,2712,991,93,1084,2126.71,402,0.0005452,
2026-07-13T08:59:36Z,gpt-4.1-mini-2025-04-14,ok,2738,988,96,1084,3279.39,440,0.0005488,
2026-07-13T08:59:38Z,gpt-4.1-mini-2025-04-14,ok,3606,1157,117,1274,2021.24,509,0.00065,
2026-07-13T08:59:39Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,290,74,364,1745.02,350,0.0002344,
2026-07-13T08:59:41Z,gpt-4.1-mini-2025-04-14,ok,6105,1350,109,1459,1761.22,497,0.0007144,
2026-07-13T08:59:44Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,291,96,387,2683.17,445,0.00027,
2026-07-13T08:59:46Z,gpt-4.1-mini-2025-04-14,ok,4625,976,80,1056,1635.76,385,0.0005184,
2026-07-13T08:59:47Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,293,105,398,1580.59,484,0.0002852,
2026-07-13T08:59:49Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,296,155,451,2140.95,630,0.0003664,
2026-07-13T08:59:51Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,292,67,359,1301.53,344,0.000224,
2026-07-13T08:59:52Z,gpt-4.1-mini-2025-04-14,ok,5720,1307,92,1399,1584.2,441,0.00067,
2026-07-13T08:59:54Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,293,97,390,1747.05,433,0.0002724,
2026-07-13T08:59:58Z,gpt-4.1-mini-2025-04-14,ok,15909,3646,102,3748,3499.4,375,0.0016216,
2026-07-13T08:59:59Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,276,66,342,1506.09,333,0.000216,
2026-07-13T09:00:00Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,289,66,355,1162.64,332,0.0002212,
2026-07-13T09:00:02Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,275,59,334,1242.54,316,0.0002044,
2026-07-13T09:00:04Z,gpt-4.1-mini-2025-04-14,ok,8608,1907,116,2023,2089.46,621,0.0009484,
2026-07-13T09:00:05Z,gpt-4.1-mini-2025-04-14,ok,13826,2960,66,3026,1378.15,325,0.0012896,
2026-07-13T09:00:07Z,gpt-4.1-mini-2025-04-14,ok,2834,812,106,918,2103.75,455,0.0004944,
2026-07-13T09:00:09Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,309,94,403,1704.25,420,0.000274,
2026-07-13T09:00:11Z,gpt-4.1-mini-2025-04-14,ok,1429,429,80,509,1542.38,343,0.0002996,
2026-07-13T09:00:12Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,289,63,352,1669.25,271,0.0002164,
2026-07-13T09:00:15Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,284,104,388,2121.06,492,0.00028,
2026-07-13T09:00:18Z,gpt-4.1-mini-2025-04-14,ok,3542,1197,112,1309,3134.77,482,0.000658,
2026-07-13T09:00:19Z,gpt-4.1-mini-2025-04-14,ok,2256,712,89,801,1712.02,365,0.0004272,
2026-07-13T09:00:21Z,gpt-4.1-mini-2025-04-14,ok,2428,711,89,800,1709.45,375,0.0004268,
2026-07-13T09:00:24Z,gpt-4.1-mini-2025-04-14,ok,2208,680,91,771,2624.95,369,0.0004176,
2026-07-13T09:00:27Z,gpt-4.1-mini-2025-04-14,ok,2341,693,88,781,2670.97,340,0.000418,
2026-07-13T09:00:30Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,341,126,467,3406.83,516,0.000338,
2026-07-13T09:00:32Z,gpt-4.1-mini-2025-04-14,ok,1916,597,82,679,2319.94,374,0.00037,
2026-07-13T09:00:34Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,297,103,400,1979.97,371,0.0002836,
2026-07-13T09:00:36Z,gpt-4.1-mini-2025-04-14,ok,3496,709,78,787,1736.04,392,0.0004084,
2026-07-13T09:00:38Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,279,58,337,1828.36,334,0.0002044,
2026-07-13T09:00:40Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,294,65,359,1575.74,343,0.0002216,
2026-07-13T09:00:41Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,273,77,350,1844.75,415,0.0002324,
2026-07-13T09:00:43Z,gpt-4.1-mini-2025-04-14,ok,1636,522,74,596,1460.43,336,0.0003272,
2026-07-13T09:00:43Z,gpt-4.1-mini-2025-04-14,cache_hit,1636,0,0,0,0,336,0.0,
2026-07-13T09:00:45Z,gpt-4.1-mini-2025-04-14,ok,2330,669,93,762,1925.38,451,0.0004164,
2026-07-13T09:00:47Z,gpt-4.1-mini-2025-04-14,ok,3813,969,74,1043,1730.91,400,0.000506,
2026-07-13T09:00:49Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,289,135,424,2364.12,574,0.0003316,
2026-07-13T09:00:51Z,gpt-4.1-mini-2025-04-14,ok,1729,565,104,669,2010.39,461,0.0003924,
2026-07-13T09:00:53Z,gpt-4.1-mini-2025-04-14,ok,2567,639,103,742,1894.02,390,0.0004204,
2026-07-13T09:01:02Z,gpt-4.1-mini-2025-04-14,ok,8599,1636,85,1721,8977.77,428,0.0007904,
2026-07-13T09:01:04Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,351,89,440,1503.46,383,0.0002828,
2026-07-13T09:01:06Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,363,77,440,1998.7,325,0.0002684,
2026-07-13T09:01:07Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,358,85,443,1613.15,344,0.0002792,
2026-07-13T09:01:09Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,359,86,445,1478.95,322,0.0002812,
2026-07-13T09:01:11Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,322,219,541,2527.28,693,0.0004792,
2026-07-13T09:01:13Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,293,76,369,1502.83,337,0.0002388,
2026-07-13T09:01:16Z,gpt-4.1-mini-2025-04-14,ok,2798,910,125,1035,2833.05,478,0.000564,
2026-07-13T09:01:18Z,gpt-4.1-mini-2025-04-14,ok,2898,943,110,1053,2173.36,440,0.0005532,
2026-07-13T09:01:20Z,gpt-4.1-mini-2025-04-14,ok,2823,917,108,1025,1549.75,439,0.0005396,
2026-07-13T09:01:21Z,gpt-4.1-mini-2025-04-14,ok,2918,949,112,1061,1600.54,452,0.0005588,
2026-07-13T09:01:23Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,291,70,361,1910.8,271,0.0002284,
2026-07-13T09:01:25Z,gpt-4.1-mini-2025-04-14,ok,2198,770,73,843,2206.23,328,0.0004248,
2026-07-13T09:01:28Z,gpt-4.1-mini-2025-04-14,ok,1767,590,105,695,1989.99,486,0.000404,
2026-07-13T09:01:29Z,gpt-4.1-mini-2025-04-14,ok,2256,780,61,841,1283.23,317,0.0004096,
2026-07-13T09:01:30Z,gpt-4.1-mini-2025-04-14,ok,2256,780,66,846,1535.03,316,0.0004176,
2026-07-13T09:01:37Z,gpt-4.1-mini-2025-04-14,ok,10454,2836,89,2925,7054.66,384,0.0012768,
2026-07-13T09:01:40Z,gpt-4.1-mini-2025-04-14,ok,5282,1326,111,1437,2295.19,538,0.000708,
2026-07-13T09:01:42Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,322,106,428,2253.98,440,0.0002984,
2026-07-13T09:01:44Z,gpt-4.1-mini-2025-04-14,ok,1985,660,87,747,1837.73,304,0.0004032,
2026-07-13T09:01:46Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,279,81,360,1697.86,371,0.0002412,
2026-07-13T09:01:48Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,282,116,398,2020.82,550,0.0002984,
2026-07-13T09:01:51Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,280,167,447,3556.81,712,0.0003792,
2026-07-13T09:01:53Z,gpt-4.1-mini-2025-04-14,ok,3149,873,86,959,1791.47,447,0.0004868,
2026-07-13T09:01:55Z,gpt-4.1-mini-2025-04-14,ok,4289,1061,97,1158,1603.56,491,0.0005796,
2026-07-13T09:01:56Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,266,72,338,1386.42,378,0.0002216,
2026-07-13T09:01:58Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,309,61,370,1298.82,288,0.0002212,
2026-07-13T09:01:59Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,309,68,377,1603.03,314,0.0002324,
2026-07-13T09:02:01Z,gpt-4.1-mini-2025-04-14,ok,1193,341,103,444,1710.98,381,0.0003012,
2026-07-13T09:02:02Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,279,59,338,1268.73,302,0.000206,
2026-07-13T09:02:06Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,286,193,479,3879.48,872,0.0004232,
2026-07-13T09:02:09Z,gpt-4.1-mini-2025-04-14,ok,2154,611,85,696,2656.79,390,0.0003804,
2026-07-13T09:02:12Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,306,70,376,2986.73,312,0.0002344,
2026-07-13T09:02:14Z,gpt-4.1-mini-2025-04-14,ok,1935,531,85,616,1808.92,372,0.0003484,
2026-07-13T09:02:15Z,gpt-4.1-mini-2025-04-14,ok,2195,597,87,684,1482.6,404,0.000378,
2026-07-13T09:02:17Z,gpt-4.1-mini-2025-04-14,ok,1837,477,89,566,1981.71,354,0.0003332,
2026-07-13T09:02:19Z,gpt-4.1-mini-2025-04-14,ok,3189,750,78,828,1924.67,395,0.0004248,
2026-07-13T09:02:22Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,283,79,362,2912.23,364,0.0002396,
2026-07-13T09:02:24Z,gpt-4.1-mini-2025-04-14,ok,1308,314,92,406,2043.08,408,0.0002728,
2026-07-13T09:02:26Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,276,91,367,1581.93,497,0.000256,
2026-07-13T09:02:28Z,gpt-4.1-mini-2025-04-14,ok,3734,955,122,1077,2339.07,542,0.0005772,
2026-07-13T09:02:30Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,298,62,360,1289.7,275,0.0002184,
2026-07-13T09:02:32Z,gpt-4.1-mini-2025-04-14,ok,1564,532,79,611,2040.69,339,0.0003392,
2026-07-13T09:02:33Z,gpt-4.1-mini-2025-04-14,ok,1523,522,96,618,1623.97,371,0.0003624,
2026-07-13T09:02:37Z,gpt-4.1-mini-2025-04-14,ok,11715,2789,116,2905,3072.7,435,0.0013012,
2026-07-13T09:02:38Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,382,68,450,1858.57,294,0.0002616,
2026-07-13T09:02:40Z,gpt-4.1-mini-2025-04-14,ok,1566,571,73,644,1709.51,274,0.0003452,
2026-07-13T09:02:43Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,308,75,383,2383.15,309,0.0002432,
2026-07-13T09:02:45Z,gpt-4.1-mini-2025-04-14,ok,1640,543,106,649,2395.75,413,0.0003868,
2026-07-13T09:02:48Z,gpt-4.1-mini-2025-04-14,ok,1526,527,89,616,2597.2,331,0.0003532,
2026-07-13T09:02:50Z,gpt-4.1-mini-2025-04-14,ok,1594,538,93,631,2062.99,354,0.000364,
2026-07-13T09:02:52Z,gpt-4.1-mini-2025-04-14,ok,2789,1049,127,1176,1759.0,492,0.0006228,
2026-07-13T09:02:53Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,308,103,411,1827.49,442,0.000288,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,ok,3556,854,100,954,2151.01,442,0.0005016,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1307,0,0,0,0,323,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,244,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,270,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,248,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,3057,0,0,0,0,394,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,252,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,250,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,235,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,279,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,317,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,342,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,253,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,265,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,5756,0,0,0,0,528,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,272,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,306,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1307,0,0,0,0,314,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1307,0,0,0,0,245,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,7874,0,0,0,0,595,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1307,0,0,0,0,265,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,259,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,288,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,237,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,274,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,260,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,335,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,2156,0,0,0,0,429,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1389,0,0,0,0,318,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,404,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,296,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,2945,0,0,0,0,416,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,227,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1524,0,0,0,0,400,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,438,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,312,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,224,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,255,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,4433,0,0,0,0,526,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1970,0,0,0,0,500,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,276,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,284,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1219,0,0,0,0,195,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1307,0,0,0,0,232,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,254,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,305,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,204,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,262,0.0,
2026-07-13T09:02:56Z,gpt-4.1-mini-2025-04-14,cache_hit,1305,0,0,0,0,312,0.0,
2026-07-13T09:02:59Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,287,108,395,2897.85,507,0.0002876,
2026-07-13T09:03:01Z,gpt-4.1-mini-2025-04-14,ok,8824,1987,111,2098,1887.7,517,0.0009724,
2026-07-13T09:03:03Z,gpt-4.1-mini-2025-04-14,ok,2083,642,81,723,2063.95,331,0.0003864,
2026-07-13T09:03:04Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,318,77,395,1510.09,313,0.0002504,
2026-07-13T09:03:07Z,gpt-4.1-mini-2025-04-14,ok,2292,672,126,798,2954.41,434,0.0004704,
2026-07-13T09:03:09Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,293,100,393,1576.12,467,0.0002772,
2026-07-13T09:03:11Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,354,112,466,1714.38,443,0.0003208,
2026-07-13T09:03:20Z,gpt-4.1-mini-2025-04-14,ok,1956,507,79,586,8987.54,398,0.0003292,
2026-07-13T09:03:29Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,323,100,423,9434.64,433,0.0002892,
2026-07-13T09:03:32Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,357,114,471,2405.78,488,0.0003252,
2026-07-13T09:03:34Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,321,100,421,2613.59,382,0.0002884,
2026-07-13T09:03:37Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,329,105,434,2162.91,383,0.0002996,
2026-07-13T09:03:39Z,gpt-4.1-mini-2025-04-14,ok,1467,511,94,605,1907.34,394,0.0003548,
2026-07-13T09:03:41Z,gpt-4.1-mini-2025-04-14,ok,2315,790,97,887,2106.9,402,0.0004712,
2026-07-13T09:03:43Z,gpt-4.1-mini-2025-04-14,ok,2418,875,86,961,1843.75,365,0.0004876,
